"","pert_iname","mean","n","median","sd","sRGES"
"1","BRD-K91617567",-0.664082751337452,1,-0.664082751337452,NA,-0.664082751337452
"2","BRD-K24133356",-0.625969472152936,1,-0.625969472152936,NA,-0.625969472152936
"3","BRD-K23050218",-0.618160287756456,1,-0.618160287756456,NA,-0.618160287756456
"4","BRD-K62014585",-0.603431961577379,1,-0.603431961577379,NA,-0.603431961577379
"5","BRD-K01727336",-0.587406175957442,1,-0.587406175957442,NA,-0.587406175957442
"6","BRD-K94597513",-0.583388128582738,1,-0.583388128582738,NA,-0.583388128582738
"7","BRD-K20792495",-0.581314265128658,1,-0.581314265128658,NA,-0.581314265128658
"8","BRD-K31439714",-0.577749981294829,2,-0.577749981294829,0.0333279372086632,-0.577749981294829
"9","BRD-K12342216",-0.577536877477847,1,-0.577536877477847,NA,-0.577536877477847
"10","BRD-K27647724",-0.576384221878508,1,-0.576384221878508,NA,-0.576384221878508
"11","BRD-K88908047",-0.575697211642559,1,-0.575697211642559,NA,-0.575697211642559
"12","BRD-K26160077",-0.570451826618924,1,-0.570451826618924,NA,-0.570451826618924
"13","BRD-K58560613",-0.569937600144786,1,-0.569937600144786,NA,-0.569937600144786
"14","BRD-M91342002",-0.569555803078297,1,-0.569555803078297,NA,-0.569555803078297
"15","BRD-K72561299",-0.569096803244206,2,-0.569096803244206,0.0223634974592721,-0.569096803244206
"16","BRD-K78800374",-0.566986057077695,2,-0.566986057077695,0.0878141825510075,-0.566986057077695
"17","BRD-K57179401",-0.561573857785998,1,-0.561573857785998,NA,-0.561573857785998
"18","BRD-K60019754",-0.558831316590591,1,-0.558831316590591,NA,-0.558831316590591
"19","BRD-K86846131",-0.554413620833134,1,-0.554413620833134,NA,-0.554413620833134
"20","BRD-K09563163",-0.553188551880039,1,-0.553188551880039,NA,-0.553188551880039
"21","BRD-K28578807",-0.552284301582823,1,-0.552284301582823,NA,-0.552284301582823
"22","BRD-K55452151",-0.551839761454239,1,-0.551839761454239,NA,-0.551839761454239
"23","BRD-K97029281",-0.55172011906084,1,-0.55172011906084,NA,-0.55172011906084
"24","BRD-K11194815",-0.551420841086141,1,-0.551420841086141,NA,-0.551420841086141
"25","BRD-K37777176",-0.549786980368974,1,-0.549786980368974,NA,-0.549786980368974
"26","BRD-K78738487",-0.549313543695368,1,-0.549313543695368,NA,-0.549313543695368
"27","BRD-K93164329",-0.548833232336279,1,-0.548833232336279,NA,-0.548833232336279
"28","BRD-K24736231",-0.547107445690833,2,-0.547107445690833,0.0336769668254219,-0.547107445690833
"29","BRD-K73104592",-0.547094853533776,1,-0.547094853533776,NA,-0.547094853533776
"30","BRD-K58360282",-0.545466905145377,1,-0.545466905145377,NA,-0.545466905145377
"31","BRD-K21232697",-0.543386625318179,1,-0.543386625318179,NA,-0.543386625318179
"32","BRD-K68836298",-0.54256350774266,2,-0.54256350774266,0.0196545641697696,-0.54256350774266
"33","BRD-K29745382",-0.542513081949455,1,-0.542513081949455,NA,-0.542513081949455
"34","BRD-K17157581",-0.542485147761149,1,-0.542485147761149,NA,-0.542485147761149
"35","BRD-K03289154",-0.541229131290383,2,-0.541229131290383,0.0351327152362647,-0.541229131290383
"36","BRD-K84787606",-0.540201583533841,1,-0.540201583533841,NA,-0.540201583533841
"37","BRD-K46446437",-0.539528551825041,1,-0.539528551825041,NA,-0.539528551825041
"38","BRD-K75717096",-0.536616916232741,1,-0.536616916232741,NA,-0.536616916232741
"39","BRD-K49623506",-0.536543105075897,1,-0.536543105075897,NA,-0.536543105075897
"40","BRD-K86638751",-0.536302972262344,1,-0.536302972262344,NA,-0.536302972262344
"41","BRD-K41120089",-0.535610003965644,1,-0.535610003965644,NA,-0.535610003965644
"42","BRD-K19554975",-0.534413579535395,1,-0.534413579535395,NA,-0.534413579535395
"43","BRD-K95521279",-0.53394426767308,1,-0.53394426767308,NA,-0.53394426767308
"44","BRD-K07298554",-0.533391722328703,1,-0.533391722328703,NA,-0.533391722328703
"45","BRD-K50845321",-0.532387609723514,1,-0.532387609723514,NA,-0.532387609723514
"46","BRD-K50282595",-0.532370652165989,1,-0.532370652165989,NA,-0.532370652165989
"47","BRD-K85642378",-0.532206576339125,1,-0.532206576339125,NA,-0.532206576339125
"48","BRD-K71555338",-0.532022781647546,2,-0.532022781647546,0.071605175922265,-0.532022781647546
"49","BRD-K53601225",-0.531612592080385,2,-0.531612592080385,0.0815945201509848,-0.531612592080385
"50","BRD-K59423635",-0.529174358862703,1,-0.529174358862703,NA,-0.529174358862703
"51","BRD-K59995645",-0.528965849602373,1,-0.528965849602373,NA,-0.528965849602373
"52","BRD-K06912584",-0.528495598249334,1,-0.528495598249334,NA,-0.528495598249334
"53","BRD-K27824357",-0.528381031590944,2,-0.528381031590944,0.0875691812601347,-0.528381031590944
"54","BRD-K49276305",-0.527698157599282,1,-0.527698157599282,NA,-0.527698157599282
"55","BRD-K37058154",-0.527643160115417,1,-0.527643160115417,NA,-0.527643160115417
"56","BRD-K46373821",-0.527362672947705,1,-0.527362672947705,NA,-0.527362672947705
"57","BRD-K82365559",-0.527164670572794,2,-0.527164670572794,0.0346897359802443,-0.527164670572794
"58","BRD-K39658422",-0.526647682791466,1,-0.526647682791466,NA,-0.526647682791466
"59","BRD-K74162965",-0.526015910628561,2,-0.526015910628561,0.117710497477251,-0.526015910628561
"60","BRD-K94034047",-0.525966195169896,1,-0.525966195169896,NA,-0.525966195169896
"61","BRD-K49092745",-0.525940747400613,2,-0.525940747400613,0.0166507057503336,-0.525940747400613
"62","BRD-K31310964",-0.524667337925949,1,-0.524667337925949,NA,-0.524667337925949
"63","BRD-K15849229",-0.524290146849107,1,-0.524290146849107,NA,-0.524290146849107
"64","BRD-K79027750",-0.524146213900335,1,-0.524146213900335,NA,-0.524146213900335
"65","BRD-K85528826",-0.52307950330253,2,-0.52307950330253,0.0804223057116266,-0.52307950330253
"66","BRD-K67933714",-0.523030704468596,1,-0.523030704468596,NA,-0.523030704468596
"67","BRD-K92627732",-0.522599890844986,1,-0.522599890844986,NA,-0.522599890844986
"68","BRD-K09110452",-0.522469248954814,1,-0.522469248954814,NA,-0.522469248954814
"69","BRD-K82399474",-0.522419991808514,2,-0.522419991808514,0.0237907110326391,-0.522419991808514
"70","BRD-K27503016",-0.520746017326366,1,-0.520746017326366,NA,-0.520746017326366
"71","BRD-K28714324",-0.520651146666699,1,-0.520651146666699,NA,-0.520651146666699
"72","BRD-K45231869",-0.520422448796293,1,-0.520422448796293,NA,-0.520422448796293
"73","BRD-K93105623",-0.520011102015222,2,-0.520011102015222,0.12311021581249,-0.520011102015222
"74","BRD-K85388022",-0.519129091300732,1,-0.519129091300732,NA,-0.519129091300732
"75","BRD-K45690206",-0.517333858898909,1,-0.517333858898909,NA,-0.517333858898909
"76","BRD-K19416218",-0.517109984741337,2,-0.517109984741337,0.0137138986802893,-0.517109984741337
"77","BRD-K33148516",-0.517031498748738,2,-0.517031498748738,0.0371181655120947,-0.517031498748738
"78","BRD-K91868345",-0.516638163594008,1,-0.516638163594008,NA,-0.516638163594008
"79","BRD-K64558129",-0.51660447763514,1,-0.51660447763514,NA,-0.51660447763514
"80","BRD-K93549834",-0.515986443410206,1,-0.515986443410206,NA,-0.515986443410206
"81","BRD-K51052187",-0.515685767632418,1,-0.515685767632418,NA,-0.515685767632418
"82","BRD-K88269272",-0.515678216911382,2,-0.515678216911382,0.0752734220313285,-0.515678216911382
"83","BRD-K65461993",-0.515541857549638,1,-0.515541857549638,NA,-0.515541857549638
"84","BRD-K41641829",-0.515386947970084,1,-0.515386947970084,NA,-0.515386947970084
"85","BRD-K40045948",-0.514854870179681,1,-0.514854870179681,NA,-0.514854870179681
"86","BRD-K36192494",-0.51468357593306,2,-0.51468357593306,0.0847210250850494,-0.51468357593306
"87","BRD-K25473383",-0.513477400932047,2,-0.513477400932047,0.0373960928321922,-0.513477400932047
"88","BRD-K93406741",-0.513323167388046,1,-0.513323167388046,NA,-0.513323167388046
"89","BRD-K17910135",-0.513177664644982,2,-0.513177664644982,0.179653013727325,-0.513177664644982
"90","BRD-K03245321",-0.513159572739539,1,-0.513159572739539,NA,-0.513159572739539
"91","BRD-K32648402",-0.512175576090719,1,-0.512175576090719,NA,-0.512175576090719
"92","BRD-K99737029",-0.512169159717602,1,-0.512169159717602,NA,-0.512169159717602
"93","BRD-K44119437",-0.511901046983759,1,-0.511901046983759,NA,-0.511901046983759
"94","BRD-K02341409",-0.511472983234343,1,-0.511472983234343,NA,-0.511472983234343
"95","BRD-K43966462",-0.511382225952969,2,-0.511382225952969,0.0396901929525791,-0.511382225952969
"96","BRD-K76904146",-0.511281626388732,2,-0.511281626388732,0.113724333026461,-0.511281626388732
"97","BRD-K89833114",-0.510573751507156,1,-0.510573751507156,NA,-0.510573751507156
"98","BRD-K37434018",-0.510539836392106,1,-0.510539836392106,NA,-0.510539836392106
"99","BRD-K51674646",-0.510520386811191,5,-0.508392157725451,0.0518325352094869,-0.510520386811191
"100","BRD-K31680744",-0.510301983707385,2,-0.510301983707385,0.150898093703795,-0.510301983707385
"101","BRD-K12815005",-0.510266922811421,2,-0.510266922811421,0.0922575855922067,-0.510266922811421
"102","BRD-M32495507",-0.509884231986193,2,-0.509884231986193,0.0139193950632035,-0.509884231986193
"103","BRD-K02341205",-0.509504989936703,1,-0.509504989936703,NA,-0.509504989936703
"104","BRD-K29128208",-0.509376204161985,1,-0.509376204161985,NA,-0.509376204161985
"105","BRD-K22945779",-0.508410184840516,2,-0.508410184840516,0.0430309604843599,-0.508410184840516
"106","BRD-K67215210",-0.507885302603879,2,-0.507885302603879,0.104849517747979,-0.507885302603879
"107","BRD-K73627655",-0.50759151294457,1,-0.50759151294457,NA,-0.50759151294457
"108","BRD-K91491104",-0.507174907004292,1,-0.507174907004292,NA,-0.507174907004292
"109","BRD-K90619727",-0.507138940916593,2,-0.507138940916593,0.0886253118948989,-0.507138940916593
"110","BRD-K85672685",-0.506800924114009,1,-0.506800924114009,NA,-0.506800924114009
"111","BRD-K31088139",-0.50675418768572,2,-0.50675418768572,0.0727945340406524,-0.50675418768572
"112","BRD-K89419248",-0.506321323089461,2,-0.506321323089461,0.164796099765414,-0.506321323089461
"113","BRD-K87126403",-0.505876530938702,1,-0.505876530938702,NA,-0.505876530938702
"114","BRD-K84061726",-0.505863915915653,2,-0.505863915915653,0.0364192960891247,-0.505863915915653
"115","BRD-K80442083",-0.50530970168762,2,-0.50530970168762,0.0238391926993797,-0.50530970168762
"116","BRD-K74864389",-0.505221591135345,2,-0.505221591135345,0.120603521979388,-0.505221591135345
"117","BRD-K86578973",-0.504861804495398,1,-0.504861804495398,NA,-0.504861804495398
"118","BRD-K96194602",-0.50469453572597,3,-0.501428151118745,0.0708993892147764,-0.50469453572597
"119","BRD-K44341698",-0.504144545643324,1,-0.504144545643324,NA,-0.504144545643324
"120","BRD-K19593188",-0.502707976966527,2,-0.502707976966527,0.0348890425859136,-0.502707976966527
"121","BRD-K78385490",-0.502673355698305,12,-0.514506475210251,0.068723319435336,-0.502673355698305
"122","thiomersal",-0.50199065197583,2,-0.50199065197583,0.0829864094641593,-0.50199065197583
"123","BRD-K90064059",-0.50139971288609,1,-0.50139971288609,NA,-0.50139971288609
"124","BRD-K63270352",-0.500514276261853,1,-0.500514276261853,NA,-0.500514276261853
"125","BRD-K85773425",-0.50045698721616,1,-0.50045698721616,NA,-0.50045698721616
"126","BRD-K55681368",-0.500080254451684,1,-0.500080254451684,NA,-0.500080254451684
"127","BRD-K07660364",-0.499762621116371,1,-0.499762621116371,NA,-0.499762621116371
"128","BRD-K65200617",-0.499709276335492,5,-0.496704783879463,0.0609561318947012,-0.499709276335492
"129","BRD-K69930474",-0.499242917759838,1,-0.499242917759838,NA,-0.499242917759838
"130","VU-0418939-2",-0.498811825766077,12,-0.498246712153665,0.0540400655324689,-0.498811825766077
"131","BRD-K38524184",-0.498492202105079,1,-0.498492202105079,NA,-0.498492202105079
"132","BRD-K89941546",-0.498061388481469,1,-0.498061388481469,NA,-0.498061388481469
"133","BRD-K65536202",-0.49772407058043,1,-0.49772407058043,NA,-0.49772407058043
"134","BRD-K71855503",-0.497476073802957,1,-0.497476073802957,NA,-0.497476073802957
"135","VU-0418947-2",-0.497210539649917,12,-0.525302509076876,0.0693224783950864,-0.497210539649917
"136","BRD-K46319090",-0.497158490255358,1,-0.497158490255358,NA,-0.497158490255358
"137","BRD-K75393430",-0.497158054808985,1,-0.497158054808985,NA,-0.497158054808985
"138","BRD-K27735716",-0.496993039491397,1,-0.496993039491397,NA,-0.496993039491397
"139","BRD-K58096890",-0.496856130105187,2,-0.496856130105187,0.21568035632733,-0.496856130105187
"140","BRD-K07400331",-0.496714397006144,2,-0.496714397006144,0.0425602404116186,-0.496714397006144
"141","BRD-K55197905",-0.496363112010951,1,-0.496363112010951,NA,-0.496363112010951
"142","BRD-K57339160",-0.496097519995119,1,-0.496097519995119,NA,-0.496097519995119
"143","BRD-K62358627",-0.495943401029209,2,-0.495943401029209,0.0371194941526161,-0.495943401029209
"144","BRD-K23319301",-0.495687011617699,11,-0.488941839244188,0.0770489136051107,-0.495687011617699
"145","BRD-K62237490",-0.495473516276436,2,-0.495473516276436,0.0490368949064321,-0.495473516276436
"146","BRD-K55231301",-0.49471341665118,1,-0.49471341665118,NA,-0.49471341665118
"147","BRD-K64979177",-0.49437286769759,1,-0.49437286769759,NA,-0.49437286769759
"148","BRD-K42899395",-0.492784379904611,1,-0.492784379904611,NA,-0.492784379904611
"149","BRD-K14602451",-0.492358596284026,2,-0.492358596284026,0.0388041697657485,-0.492358596284026
"150","BRD-K07817703",-0.492358584851031,1,-0.492358584851031,NA,-0.492358584851031
"151","BRD-K51592837",-0.491806062372647,2,-0.491806062372647,0.139025593614424,-0.491806062372647
"152","BRD-K06806702",-0.490749014689237,1,-0.490749014689237,NA,-0.490749014689237
"153","BRD-K10762274",-0.49048729546252,1,-0.49048729546252,NA,-0.49048729546252
"154","BRD-K89432015",-0.489540215825118,1,-0.489540215825118,NA,-0.489540215825118
"155","BRD-K40240180",-0.48950033121632,2,-0.48950033121632,0.0905755999484279,-0.48950033121632
"156","haloprogin",-0.488438288202642,3,-0.488359296443679,0.0389953523622549,-0.488438288202642
"157","BRD-K41761879",-0.487434957973998,1,-0.487434957973998,NA,-0.487434957973998
"158","BRD-K82621995",-0.487134064473023,2,-0.487134064473023,0.0962851994056439,-0.487134064473023
"159","BRD-K28934562",-0.487121611818074,11,-0.490659135677876,0.0859354393032298,-0.487121611818074
"160","closantel",-0.487096902816696,1,-0.487096902816696,NA,-0.487096902816696
"161","BRD-K07852185",-0.486676909321391,1,-0.486676909321391,NA,-0.486676909321391
"162","BRD-K66211423",-0.486643670241893,2,-0.486643670241893,0.0653074435962789,-0.486643670241893
"163","BRD-K45114520",-0.485771261221087,1,-0.485771261221087,NA,-0.485771261221087
"164","BRD-K63431240",-0.485507754476891,1,-0.485507754476891,NA,-0.485507754476891
"165","BRD-K05496005",-0.485460548303241,1,-0.485460548303241,NA,-0.485460548303241
"166","BRD-K61113746",-0.485422256354726,1,-0.485422256354726,NA,-0.485422256354726
"167","BRD-K46396728",-0.485044160086149,2,-0.485044160086149,0.154060101104639,-0.485044160086149
"168","BRD-K47571551",-0.484883968481396,1,-0.484883968481396,NA,-0.484883968481396
"169","BRD-K97749477",-0.484762515704527,1,-0.484762515704527,NA,-0.484762515704527
"170","BRD-K97821886",-0.484318193299129,2,-0.484318193299129,0.0768710832971077,-0.484318193299129
"171","BRD-K34327142",-0.483960469064828,1,-0.483960469064828,NA,-0.483960469064828
"172","BRD-K69158405",-0.483888995201795,1,-0.483888995201795,NA,-0.483888995201795
"173","BRD-K27728416",-0.483781738675262,2,-0.483781738675262,0.0161143603318232,-0.483781738675262
"174","BRD-K69880993",-0.482604322775187,1,-0.482604322775187,NA,-0.482604322775187
"175","BRD-K04682465",-0.481519061959574,1,-0.481519061959574,NA,-0.481519061959574
"176","BRD-K78483792",-0.481412710624776,1,-0.481412710624776,NA,-0.481412710624776
"177","thonzonium",-0.481359033372382,1,-0.481359033372382,NA,-0.481359033372382
"178","BRD-K47261397",-0.481098090618827,2,-0.481098090618827,0.0955793300159749,-0.481098090618827
"179","BRD-K98668154",-0.480142268747492,1,-0.480142268747492,NA,-0.480142268747492
"180","BRD-K00150267",-0.48010607350361,2,-0.48010607350361,0.0637839310096908,-0.48010607350361
"181","BRD-K90140894",-0.480041004580699,1,-0.480041004580699,NA,-0.480041004580699
"182","BRD-K58879212",-0.479756369735705,1,-0.479756369735705,NA,-0.479756369735705
"183","BRD-K46959535",-0.479708269803315,1,-0.479708269803315,NA,-0.479708269803315
"184","BRD-K49345388",-0.479636532485111,2,-0.479636532485111,0.0508166867614568,-0.479636532485111
"185","VU-0418946-1",-0.479514243042332,26,-0.492569582989737,0.0833399310289207,-0.479514243042332
"186","BRD-K26421164",-0.478677044114853,1,-0.478677044114853,NA,-0.478677044114853
"187","BRD-K40383467",-0.478562007711101,1,-0.478562007711101,NA,-0.478562007711101
"188","BRD-K12506756",-0.478512968287988,1,-0.478512968287988,NA,-0.478512968287988
"189","BRD-K73205140",-0.478235253860461,1,-0.478235253860461,NA,-0.478235253860461
"190","BRD-K72234025",-0.47681540215201,1,-0.47681540215201,NA,-0.47681540215201
"191","BRD-K68782403",-0.476256478789235,2,-0.476256478789235,0.0549855976156611,-0.476256478789235
"192","BRD-K53980138",-0.476219813799992,2,-0.476219813799992,0.0546595773793954,-0.476219813799992
"193","BRD-K18321170",-0.475997291713525,1,-0.475997291713525,NA,-0.475997291713525
"194","BRD-K20954269",-0.475822697568245,1,-0.475822697568245,NA,-0.475822697568245
"195","BRD-K40425733",-0.475711075641243,1,-0.475711075641243,NA,-0.475711075641243
"196","BRD-K03262953",-0.475487190050676,1,-0.475487190050676,NA,-0.475487190050676
"197","BRD-K31462841",-0.475337803085501,1,-0.475337803085501,NA,-0.475337803085501
"198","BRD-K71710045",-0.475026608989297,1,-0.475026608989297,NA,-0.475026608989297
"199","BRD-K40321450",-0.474947320950059,1,-0.474947320950059,NA,-0.474947320950059
"200","BRD-K83426260",-0.474631062551842,1,-0.474631062551842,NA,-0.474631062551842
"201","BRD-K87063646",-0.47437075256121,2,-0.47437075256121,0.153415514375083,-0.47437075256121
"202","BRD-K79277758",-0.474347367197571,1,-0.474347367197571,NA,-0.474347367197571
"203","BRD-K99115033",-0.474136096630052,2,-0.474136096630052,0.175012572610926,-0.474136096630052
"204","BRD-K66383562",-0.474122295065157,9,-0.536986774311734,0.219087165994221,-0.474122295065157
"205","BRD-K73939795",-0.473374140889342,1,-0.473374140889342,NA,-0.473374140889342
"206","BRD-K41235383",-0.473301750401578,1,-0.473301750401578,NA,-0.473301750401578
"207","BRD-K23018071",-0.473172494881499,2,-0.473172494881499,0.0325770536227499,-0.473172494881499
"208","BRD-M29192968",-0.47315483842243,1,-0.47315483842243,NA,-0.47315483842243
"209","BRD-K52062350",-0.472983441030712,2,-0.472983441030712,0.0974450666279074,-0.472983441030712
"210","BRD-K92741883",-0.472626427130951,1,-0.472626427130951,NA,-0.472626427130951
"211","BRD-K82825326",-0.472115408843371,1,-0.472115408843371,NA,-0.472115408843371
"212","BRD-K68657207",-0.471628222798799,1,-0.471628222798799,NA,-0.471628222798799
"213","BRD-K53756103",-0.4715191444558,1,-0.4715191444558,NA,-0.4715191444558
"214","BRD-K62753164",-0.471394242903193,2,-0.471394242903193,0.0415825037786013,-0.471394242903193
"215","BRD-K80012633",-0.471308756214024,1,-0.471308756214024,NA,-0.471308756214024
"216","BRD-K01700755",-0.47066576683116,1,-0.47066576683116,NA,-0.47066576683116
"217","BRD-K79992300",-0.47059769601188,2,-0.47059769601188,0.068405608068153,-0.47059769601188
"218","BRD-K64440942",-0.470346323112376,1,-0.470346323112376,NA,-0.470346323112376
"219","BRD-K31248348",-0.469712018798465,1,-0.469712018798465,NA,-0.469712018798465
"220","BRD-K59336577",-0.469623083333558,1,-0.469623083333558,NA,-0.469623083333558
"221","BRD-K43283393",-0.469063048488857,1,-0.469063048488857,NA,-0.469063048488857
"222","BRD-K89255395",-0.468821059559851,1,-0.468821059559851,NA,-0.468821059559851
"223","BRD-K37322457",-0.468776580394401,1,-0.468776580394401,NA,-0.468776580394401
"224","BRD-K72999223",-0.468699125604624,1,-0.468699125604624,NA,-0.468699125604624
"225","BRD-K14346766",-0.468402139191753,1,-0.468402139191753,NA,-0.468402139191753
"226","SA-419090",-0.467399122579763,2,-0.467399122579763,0.0185782923304546,-0.467399122579763
"227","BRD-K80576525",-0.467055617461788,1,-0.467055617461788,NA,-0.467055617461788
"228","BRD-K39844985",-0.466742590116123,1,-0.466742590116123,NA,-0.466742590116123
"229","BRD-K42737417",-0.466608316026015,2,-0.466608316026015,0.0273630307103549,-0.466608316026015
"230","BRD-K69178842",-0.466551932172057,1,-0.466551932172057,NA,-0.466551932172057
"231","BRD-K83644384",-0.466428646145726,1,-0.466428646145726,NA,-0.466428646145726
"232","BRD-K39701065",-0.466263195381765,1,-0.466263195381765,NA,-0.466263195381765
"233","BRD-K38587340",-0.466259551748833,1,-0.466259551748833,NA,-0.466259551748833
"234","VU-0418934-2",-0.465722513213237,12,-0.473182969927284,0.0633496863247478,-0.465722513213237
"235","BRD-K00636532",-0.465543667833855,1,-0.465543667833855,NA,-0.465543667833855
"236","BRD-K74055572",-0.465185267564001,1,-0.465185267564001,NA,-0.465185267564001
"237","BRD-K83437201",-0.465104478576578,2,-0.465104478576578,0.0376859786188127,-0.465104478576578
"238","BRD-K38311495",-0.464456997782157,2,-0.464456997782157,0.0618388281686665,-0.464456997782157
"239","BRD-K26119753",-0.464326348187278,6,-0.477788743038331,0.106156928492931,-0.464326348187278
"240","BRD-K34684441",-0.464222811596362,1,-0.464222811596362,NA,-0.464222811596362
"241","BRD-K66131980",-0.464152666938442,1,-0.464152666938442,NA,-0.464152666938442
"242","BRD-K30882656",-0.463925813750494,2,-0.463925813750494,0.0425732034428826,-0.463925813750494
"243","BRD-K74211371",-0.463560767951339,2,-0.463560767951339,0.0127047266964588,-0.463560767951339
"244","BRD-K52309792",-0.463535331615051,2,-0.463535331615051,0.160773330920003,-0.463535331615051
"245","BRD-K51998640",-0.463396703557471,1,-0.463396703557471,NA,-0.463396703557471
"246","BRD-K74152422",-0.462540220891367,2,-0.462540220891367,0.0923014978606104,-0.462540220891367
"247","BRD-K78380066",-0.462319898654629,1,-0.462319898654629,NA,-0.462319898654629
"248","BRD-K13693445",-0.461530684761164,1,-0.461530684761164,NA,-0.461530684761164
"249","BRD-K86780816",-0.461362025810645,1,-0.461362025810645,NA,-0.461362025810645
"250","BRD-K95688283",-0.461082913580029,1,-0.461082913580029,NA,-0.461082913580029
"251","BRD-K83507699",-0.460803801349414,1,-0.460803801349414,NA,-0.460803801349414
"252","BRD-K76269942",-0.460761155433426,1,-0.460761155433426,NA,-0.460761155433426
"253","BRD-K52012504",-0.460673159459242,1,-0.460673159459242,NA,-0.460673159459242
"254","BRD-K26666618",-0.460463252395824,1,-0.460463252395824,NA,-0.460463252395824
"255","BRD-K92967681",-0.460316615304842,1,-0.460316615304842,NA,-0.460316615304842
"256","BRD-K31920348",-0.460312135326282,2,-0.460312135326282,0.0469107634040016,-0.460312135326282
"257","BRD-K95323941",-0.460221286332809,1,-0.460221286332809,NA,-0.460221286332809
"258","BRD-K37838939",-0.460118842086114,2,-0.460118842086114,0.110739595078139,-0.460118842086114
"259","YM-155",-0.459971278093377,58,-0.492116339413028,0.15824477307099,-0.459971278093377
"260","BRD-K86755654",-0.459614698484017,2,-0.459614698484017,0.0940944147847894,-0.459614698484017
"261","BRD-K06397242",-0.459578732396318,1,-0.459578732396318,NA,-0.459578732396318
"262","BRD-K42986817",-0.459465048063672,1,-0.459465048063672,NA,-0.459465048063672
"263","BRD-K78961368",-0.459356886345404,1,-0.459356886345404,NA,-0.459356886345404
"264","BRD-K96871778",-0.459296411979144,1,-0.459296411979144,NA,-0.459296411979144
"265","BRD-K57476701",-0.45893801170929,1,-0.45893801170929,NA,-0.45893801170929
"266","BRD-K89479751",-0.458711147088346,1,-0.458711147088346,NA,-0.458711147088346
"267","BRD-K36467636",-0.458536530077074,1,-0.458536530077074,NA,-0.458536530077074
"268","BRD-K05662507",-0.458361913065803,1,-0.458361913065803,NA,-0.458361913065803
"269","BRD-K36899442",-0.458132275704674,1,-0.458132275704674,NA,-0.458132275704674
"270","BRD-K32665240",-0.458035812384723,2,-0.458035812384723,0.0129393575623205,-0.458035812384723
"271","BRD-K27858373",-0.457938432440041,1,-0.457938432440041,NA,-0.457938432440041
"272","BRD-K95564984",-0.457733988798156,2,-0.457733988798156,0.140384462403109,-0.457733988798156
"273","BRD-K51825814",-0.45720535037836,2,-0.45720535037836,0.0122562381521517,-0.45720535037836
"274","BRD-K52149447",-0.456525443984077,2,-0.456525443984077,0.0502939525257736,-0.456525443984077
"275","BRD-K04627808",-0.456397803990273,2,-0.456397803990273,0.0248731241431056,-0.456397803990273
"276","BRD-K73610817",-0.456314491663863,12,-0.438283886012215,0.110298529605087,-0.456314491663863
"277","BRD-K59977049",-0.456298132483764,1,-0.456298132483764,NA,-0.456298132483764
"278","BRD-K13626871",-0.456241760062803,1,-0.456241760062803,NA,-0.456241760062803
"279","BRD-K62689646",-0.456162907469937,1,-0.456162907469937,NA,-0.456162907469937
"280","BRD-K18310625",-0.456143222904211,1,-0.456143222904211,NA,-0.456143222904211
"281","BRD-K53914976",-0.456007081265653,1,-0.456007081265653,NA,-0.456007081265653
"282","BRD-K84447176",-0.45589756747628,2,-0.45589756747628,0.193265184949594,-0.45589756747628
"283","BRD-K66618978",-0.455505710403741,1,-0.455505710403741,NA,-0.455505710403741
"284","BRD-K12575545",-0.455387924125797,1,-0.455387924125797,NA,-0.455387924125797
"285","BRD-K60554389",-0.455276771944157,2,-0.455276771944157,0.0412311732939777,-0.455276771944157
"286","BRD-K66960754",-0.455257305101617,1,-0.455257305101617,NA,-0.455257305101617
"287","BRD-K92331543",-0.454481840579119,1,-0.454481840579119,NA,-0.454481840579119
"288","BRD-K29946624",-0.453902075436708,1,-0.453902075436708,NA,-0.453902075436708
"289","BRD-K19358815",-0.453684354197083,1,-0.453684354197083,NA,-0.453684354197083
"290","BRD-K34431359",-0.452818269837295,2,-0.452818269837295,0.120648374137741,-0.452818269837295
"291","BRD-K88647644",-0.452513388969113,1,-0.452513388969113,NA,-0.452513388969113
"292","BRD-K13765840",-0.452493658671403,1,-0.452493658671403,NA,-0.452493658671403
"293","BRD-K05885800",-0.451798566827658,3,-0.463854328454465,0.0728151329124831,-0.451798566827658
"294","BRD-K66363099",-0.451271820770859,1,-0.451271820770859,NA,-0.451271820770859
"295","BRD-K02638906",-0.45095328224381,2,-0.45095328224381,0.050676361948034,-0.45095328224381
"296","BRD-K85724483",-0.450940460930571,1,-0.450940460930571,NA,-0.450940460930571
"297","BRD-K03679890",-0.450928521943075,1,-0.450928521943075,NA,-0.450928521943075
"298","BRD-A14014306",-0.450907163718,8,-0.483116216873824,0.155712395723509,-0.450907163718
"299","BRD-K80940272",-0.450031604643708,1,-0.450031604643708,NA,-0.450031604643708
"300","BRD-K57667228",-0.449896425361865,1,-0.449896425361865,NA,-0.449896425361865
"301","BRD-K31774852",-0.449875778439424,1,-0.449875778439424,NA,-0.449875778439424
"302","BRD-K81721884",-0.449832238764697,1,-0.449832238764697,NA,-0.449832238764697
"303","cercosporin",-0.44954454146845,14,-0.431860395161,0.0892830317871883,-0.44954454146845
"304","BRD-K99950451",-0.449309774100974,2,-0.449309774100974,0.0703872991350994,-0.449309774100974
"305","BRD-K07686903",-0.449166769209929,1,-0.449166769209929,NA,-0.449166769209929
